3.973554e+01, -8.820080e+00, -86.068

3.973553e+01, -8.820088e+00, -86.933

3.973552e+01, -8.820105e+00, -93.192

3.973552e+01, -8.820115e+00, -98.407

3.973551e+01, -8.820125e+00, -96.897

3.973550e+01, -8.820138e+00, -100.96

3.973549e+01, -8.820150e+00, -96.718

3.973547e+01, -8.820155e+00, -87.221

3.973546e+01, -8.820162e+00, -89.175

3.973544e+01, -8.820170e+00, -89.153

3.973542e+01, -8.820183e+00, -96.071

3.973540e+01, -8.820190e+00, -82.754

3.973539e+01, -8.820198e+00, -77.986

3.973537e+01, -8.820225e+00, -78.724

3.973537e+01, -8.820243e+00, -79.06

3.973536e+01, -8.820262e+00, -79.601

3.973535e+01, -8.820280e+00, -81.867

3.973534e+01, -8.820295e+00, -84.02

3.973534e+01, -8.820305e+00, -78.824

3.973533e+01, -8.820313e+00, -77.721

3.973532e+01, -8.820328e+00, -81.796

3.973530e+01, -8.820352e+00, -78.607

3.973530e+01, -8.820365e+00, -77.405

3.973528e+01, -8.820385e+00, -77.805

3.973527e+01, -8.820410e+00, -90.461

3.973526e+01, -8.820432e+00, -74.584

3.973526e+01, -8.820448e+00, -79.442

3.973525e+01, -8.820460e+00, -70.498

3.973524e+01, -8.820468e+00, -79.539

3.973523e+01, -8.820480e+00, -79.959

3.973522e+01, -8.820492e+00, -73.728

